_5_digit_ntd_id,_4_digit_ntd_id,agency,organization_type,mode,type_of_service,primary_uza_code,primary_uza_name,primary_uza_sq_miles,primary_uza_population,service_area_sq_miles,service_area_population,year,incident_number,incident_date,incident_time,event_type,safety_security,collision_with,property_damage,total_injuries,total_fatalities,number_of_transit_vehicles_involved,number_of_vehicles_involved,location_type,weather,lighting,road_configuration,path_condition,rail_grade_crossing_control,right_of_way_condition,intersection,vehicle_action,action_type,transit_y_n,fuel_type,vehicle_speed,non_rail_transit_vehicle_type,manufacturer,transit_vehicle_rider_fatalities,people_waiting_or_leaving_fatalities,transit_vehicle_operator_fatalities,transit_employee_fatalities,other_worker_fatalities,pedestrian_or_bicyclist_fatalities,pedestrian_in_crosswalk_fatalities,pedestrian_not_in_crosswalk_fatalities,pedestrian_crossing_tracks_fatalities,pedestrian_walking_along_tracks_fatalities,occupant_of_other_vehicle_fatalities,other_fatalities,suicide_fatalities,transit_vehicle_rider_injuries,people_waiting_or_leaveing_injuries,transit_vehicle_operator_injuries,transit_employee_injuries,other_worker_injuries,pedestrian_or_bicyclist_injuries,pederstiran_in_crosswalk_injuries,pedestrian_not_in_crosswalk_injuries,pedestrian_crossing_tracks_injuries,pedestrian_walking_along_tracks_injuries,occupant_of_other_vehicle_injuries,other_injuries,suicide_injuries,intentional_y_n,life_safety_y_n,evacuation_comment,evacuation_location,fire_type,fire_fuel,towed_y_n,other_event_type_description,manufacturer_description,self_evacuation_y_n
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2290816,2016-07-23T00:00:00.000,09:45:00,Non-Rail Collision,SFT,Motor Vehicle,4553,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Side Impact,"Y,N",Diesel,33,Transit: demand response vehicle,New Chrysler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2290760,2016-06-18T00:00:00.000,18:02:00,Non-Rail Collision,SFT,Motor Vehicle,923,2,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Diesel,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2290779,2016-07-14T00:00:00.000,13:40:00,Non-Rail Collision,SFT,Motor Vehicle,509,2,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Diesel,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2295572,2016-08-04T00:00:00.000,15:45:00,Non-Rail Collision,SFT,Motor Vehicle,875,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Diesel,0,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2295574,2016-08-05T00:00:00.000,07:48:00,Non-Rail Collision,SFT,Motor Vehicle,12673,2,0,1,2,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Rear-ending,"Y,N,N",Diesel,35,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y,Y",,",,",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,2292695,2016-08-05T00:00:00.000,17:44:00,Other,SFT,,0,2,0,0,0,Not a securement issue,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,Slip/Trip/Fall,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,2292699,2016-08-20T00:00:00.000,05:20:00,Other,SEC,,500,1,0,0,0,In or on vehicle,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Y,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,2292701,2016-08-30T00:00:00.000,10:43:00,Non-Rail Collision,SFT,Motor Vehicle,25000,5,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Sideswipe,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Y,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,2292716,2016-08-19T00:00:00.000,15:36:00,Non-Rail Collision,SFT,Motor Vehicle,2500,1,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2307664,2016-08-17T00:00:00.000,16:15:00,Non-Rail Collision,SFT,Motor Vehicle,7548,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Diesel,0,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2307665,2016-10-04T00:00:00.000,09:00:00,Non-Rail Collision,SFT,Motor Vehicle,15278,1,0,1,2,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N,N",Diesel,0,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y,Y",,",,",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,2307187,2016-10-07T00:00:00.000,15:09:00,Non-Rail Collision,SFT,Motor Vehicle,10000,2,0,1,2,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"N,Y,N",Compressed natural gas,0,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N,N",,",,",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,2307227,2016-10-02T00:00:00.000,11:19:00,Non-Rail Collision,SFT,Motor Vehicle,10000,2,0,1,1,Roadway: not a grade crossing or intersection,Cloudy,Daylight,Street,Dry,,Dry,,Going Straight,Other front impact,"Y,N",Compressed natural gas,35,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,2307266,2016-10-17T00:00:00.000,08:21:00,Non-Rail Collision,SFT,Motor Vehicle,15000,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Compressed natural gas,30,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,2307285,2016-10-23T00:00:00.000,09:52:00,Non-Rail Collision,SFT,Person,0,1,0,1,0,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Making a left turn,Side Impact,Y,Compressed natural gas,7,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,N,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,2307349,2016-10-26T00:00:00.000,12:20:00,Non-Rail Collision,SFT,Motor Vehicle,20000,3,0,1,2,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Rear-ending,"Y,N,N",Compressed natural gas,25,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y,N",,",,",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,2307352,2016-10-31T00:00:00.000,10:35:00,Non-Rail Collision,SFT,Motor Vehicle,2500,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,No control device / indivisual / sign,Making a left turn,Sideswipe,"Y,N",Compressed natural gas,2,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20071,2071,Town of Huntington,"City, County or Local Government Unit or Department of Transportation",MB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,93,204240,2016,2316024,2016-11-26T00:00:00.000,20:35:00,Non-Rail Collision,SFT,Person,150,1,0,1,0,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Making a left turn,Other front impact,Y,Hybrid Diesel,10,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,N,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2317958,2016-09-14T00:00:00.000,15:05:00,Non-Rail Collision,SFT,Motor Vehicle,12638,2,0,1,2,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N,N",Diesel,0,Transit: demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y,N",,",,",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2317999,2016-11-04T00:00:00.000,14:50:00,Non-Rail Collision,SFT,Motor Vehicle,22064,2,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Diesel,0,Transit: demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2317940,2016-09-09T00:00:00.000,14:10:00,Non-Rail Collision,SFT,Motor Vehicle,56894,1,0,1,2,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Parked,Rear-ended,"Y,N,N",Diesel,0,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y,Y",,",,",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2317994,2016-09-27T00:00:00.000,13:10:00,Non-Rail Collision,SFT,Motor Vehicle,52249,2,0,1,3,Roadway: not a grade crossing or intersection,Cloudy,Daylight,Limited access highway,Dry,,Dry,,Going Straight,Other front impact,"Y,N,N,N",Diesel,50,Transit: bus,Freightliner Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y,N,Y",,",,,",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2318023,2016-11-16T00:00:00.000,13:05:00,Non-Rail Collision,SFT,Motor Vehicle,7643,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Rear-ended,"Y,N",Diesel,15,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20217,2217,"Hampton Jitney, Inc.",Private-For-Profit Corporation,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2016,2318842,2016-11-12T00:00:00.000,12:00:00,Non-Rail Collision,SFT,Person,0,1,0,1,0,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Making a right turn,Side Impact,Y,Diesel,5,Transit: over-the-road bus/coach,Prevost Car Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,N,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,2347823,2016-12-14T00:00:00.000,07:05:00,Non-Rail Collision,SFT,Motor Vehicle,1000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Side Impact,"Y,N",Compressed natural gas,10,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2016,2349495,2016-12-14T00:00:00.000,13:15:00,Non-Rail Collision,SFT,Motor Vehicle,2000,6,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,2372312,2017-01-03T00:00:00.000,07:24:00,Non-Rail Collision,SFT,Motor Vehicle,3500,1,0,1,1,Roadway: intersection,Raining,Dark,Intersection or grade crossing,Wet,Not applicable,Wet,Trafic Signal,Making a left turn,Side Impact,"Y,N",Compressed natural gas,20,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,2372323,2017-01-10T00:00:00.000,07:35:00,Non-Rail Collision,SFT,Motor Vehicle,1500,1,0,1,1,Roadway: not a grade crossing or intersection,Raining,Dark,Street,Wet,,Wet,,Going Straight,Rear-ending,"Y,N",Compressed natural gas,10,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,2372325,2017-01-22T00:00:00.000,09:40:00,Non-Rail Collision,SFT,Motor Vehicle,3000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Side Impact,"Y,N",Compressed natural gas,20,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2384801,2016-10-08T00:00:00.000,20:25:00,Non-Rail Collision,SFT,Person,3425,1,0,1,0,Roadway: not a grade crossing or intersection,Raining,Dark,Street,Wet,,Wet,,Going Straight,Other front impact,Y,Diesel,20,Transit: demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,N,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1501587,2016,2384824,2016-12-02T00:00:00.000,16:45:00,Non-Rail Collision,SFT,Motor Vehicle,6782,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Stop sign,Making a left turn,Rear-ended,"Y,N",Diesel,10,Transit: demand response vehicle,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,2382786,2017-01-30T00:00:00.000,08:52:00,Non-Rail Collision,SFT,Motor Vehicle,3000,0,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Sideswipe,"Y,N",Compressed natural gas,15,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,2381931,2017-01-17T00:00:00.000,15:30:00,Non-Rail Collision,SFT,Motor Vehicle,17000,0,0,1,1,Roadway: not a grade crossing or intersection,Raining,Daylight,Divided highway,Wet,,Wet,,Going Straight,Rear-ending,"Y,N",Gasoline,55,Transit demand response vehicle,Ford Motor Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Y,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,2381932,2017-01-16T00:00:00.000,16:05:00,Non-Rail Collision,SFT,Motor Vehicle,15000,0,0,1,2,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Making a left turn,Side Impact,"Y,N,N",Gasoline,5,Transit demand response vehicle,Dodge Division — Chrysler Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Y,Y,N",,",,",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,2390162,2017-02-13T00:00:00.000,19:15:00,Non-Rail Collision,SFT,Person,0,2,0,1,0,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Making a left turn,Side Impact,Y,Compressed natural gas,10,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,N,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,2390203,2017-02-14T00:00:00.000,16:48:00,Non-Rail Collision,SFT,Motor Vehicle,10000,1,0,1,2,Roadway: not a grade crossing or intersection,Clear,Twilight,Street,Dry,,Dry,,Going Straight,Rear-ended,"Y,N,N",Compressed natural gas,15,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y,Y",,",,",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2017,2391509,2017-01-31T00:00:00.000,11:30:00,Non-Rail Collision,SFT,Motor Vehicle,11536,1,0,1,1,Roadway: not a grade crossing or intersection,Cloudy,Daylight,Street,Snow / slush,,Snow / slush,,Going Straight,Other front impact,"Y,N",Diesel,20,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,2414664,2017-03-07T00:00:00.000,18:15:00,Non-Rail Collision,SFT,Person,200,1,0,1,0,Roadway: not a grade crossing or intersection,Clear,Dark,Divided highway,Dry,,Dry,,Going Straight,Side Impact,Y,Compressed natural gas,15,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,N,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,2415137,2017-03-16T00:00:00.000,19:27:00,Non-Rail Collision,SFT,Motor Vehicle,4000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Dark,Divided highway,Dry,,Dry,,Going Straight,Side Impact,"Y,N",Compressed natural gas,30,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,2415138,2017-03-27T00:00:00.000,07:45:00,Non-Rail Collision,SFT,Motor Vehicle,1000,1,0,1,1,Bus Stop,Raining,Daylight,Intersection or grade crossing,Wet,Not applicable,Wet,Trafic Signal,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2017,2423161,2017-01-26T00:00:00.000,12:30:00,Non-Rail Collision,SFT,Motor Vehicle,6980,5,0,1,1,Roadway: intersection,Raining,Daylight,Intersection or grade crossing,Wet,Not applicable,Wet,Trafic Signal,Making a left turn,Other front impact,"Y,N",Diesel,15,Transit: bus,Gillig Corporation,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2017,2423244,2017-02-28T00:00:00.000,11:00:00,Non-Rail Collision,SFT,Motor Vehicle,9013,2,0,1,1,Roadway: intersection,Cloudy,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Stop sign,Stopped,Other front impact,"Y,N",Diesel,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1492583,2017,2423225,2017-02-03T00:00:00.000,08:20:00,Non-Rail Collision,SFT,Motor Vehicle,7688,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Diesel,0,Transit: bus,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2017,2437630,2017-04-12T00:00:00.000,17:15:00,Non-Rail Collision,SFT,Motor Vehicle,3000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Divided highway,Dry,,Dry,,Going Straight,Side Impact,"Y,N",Compressed natural gas,20,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
